shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Nike Joyride CC3 Setter Matthew Williams Wolf Grey, Nike, CU7623-002, 200, 81, 34, 34, 6374fd7803a96e36ed3d3c19, Nike Joyride CC3 Setter, Wolf Grey/White, 2019-11-22, Dropped in December 2019 the Matthew M. Williams x Nike Joyride CC3 Setter imparts a Milanese "sprezzatura"—unique coolness—drawing influence from the outdoors. This edition shows off a Wolf Grey mesh textile and leather upper with red elements and a rigid heel clip. The experimental feel is extended to the lacing pull tabs and distinctive Swooshes. A white midsole and semi-translucent rubber outsole deliver cushioning and control.
Nike Shox TL Nova Barely Grape (W), Nike, CV3019-100, 160, 189, 160, 99, 6374fd7803a96e36ed3d3c1a, Nike Shox TL Nova, White/Barely Grape, 2020-02-19, The Wmns Shox TL Nova 'Barely Grape' brings pastel accents on its retro-style design. Built with a mesh base the upper is overlaid by leather for support while a heel pull-loop provides easy on and off. The leather toe box included laser perforations for breathability while underfoot a TPU plate works with full-length Shox to provide cushioning.
Nike P-6000 Laser Fuchsia (W), Nike, BV1021-100, 100, 200, 115, 115, 6374fd7803a96e36ed3d3c1c, Nike P-6000, White/Laser Fuchsia-Metallic Platinum, 2019-05-02, The Wmns P-6000 'Laser Fuchsia' emerges with a retrofuturistic colorway to go with its retrofuturistic construction. The shoe's mesh inner bootie construction sports metallic silver leather overlays while the Laser Fucshia and yellow detailing most prominent on the Swoosh add color to the design. Underfoot the midsole houses dual Air units with a Laser Fuchsia hit on the heel to add another retro touch. A rubber outsole provides traction.
Nike Daybreak University Red Gold Suede (W), Nike, CQ7619-700, 120, 64, 53, 53, 6374fd7803a96e36ed3d3c1d, Nike Daybreak, Gold Suede/Black-University Red-Sail, 2019-12-26, Released in December 2019 the Wmns Daybreak QS 'Gold Suede' updates the 1979 runner. The shoe's upper is built with grey textile overlaid by leather on the toe and heel. More leather marks the Swoosh branding while nylon emerges at the eyestay and heel patch. Underfoot a white foam midsole gives way to a waffle rubber outsole which provides traction.
Nike React Element 55 Indigo Fog Mystic Navy, Nike, BQ6166-402, 130, 148, 110, 95, 6374fd7803a96e36ed3d3c20, Nike React Element 55, Indigo Fog/Mystic Navy-Half Blue-White, 2019-03-25, The React Element 55 'Indigo Fog' takes inspiration from the design lines of the Nike Internationalist. The shoe's textile and synthetic upper sports reflective accents and taped seams while the Indigo Fog Mystic Navy and Half Blue upper is contrasted by a white Swoosh and eyestay. Underfoot the React foam midsole includes rubber pods for traction.
Nike Roshe Run Navy Black White, Nike, 511881-405, 75, 101, 90, 90, 6374fd7803a96e36ed3d3c27, Nike Roshe Run, Midnight Navy/Black-White, 2015-02-09, The Roshe Run 'Midnight Navy' features a stark two-tone colorway on its performance running design. The shoe's seamless mesh upper is finished entirely in Midnight Navy save for the black Swoosh on the quarter panel. Underfoot the white tooling adds contrast with a waffle pattern for traction. A rubber insole is included for comfort.
Nike Sock Dart Mid Stone Island Sequoia, Nike, 910090-300, 140, 199, 125, 125, 6374fd7803a96e36ed3d3c28, Nike Sock Dart Mid, Sequoia/Light Orewood Brown, 2017-05-11, Italy’s Stone Island joined forces with NikeLab to rework the Sock Dart Mid SP launching in a trio of colorways in 2017. This pair makes use of a mesh upper in Sequoia treated with water-resistant silicon print across the vamp. An Ariaprene collar delivers a snug fit while the outsole has a multidirectional sipe pattern for improved traction. The kicks are finished with a dual-branded tongue tag.
Nike Air Zoom Pegasus 36 Black, Nike, CD4573-001, 120, 151, 125, 124, 6374fd7803a96e36ed3d3c2b, Nike Air Zoom Pegasus 36, Black/Midnight Turquoise-Aurora-Metallic Summit White, 2020-01-02, Part of a five-shoe collection the Air Zoom Pegasus 36 'Ekiden Zoom Pack' released for Japan's relay race season. Built with mesh the shoe's upper is supported by visible Flywire cables that anchor the lacing system. A white Swoosh contrasts the side wall while underfoot full-length Zoom Air provides cushioning.
Nike Daybreak Black Metallic Gold (W), Nike, DC9213-001, 90, 100, 88, 88, 6374fd7903a96e36ed3d3c37, Nike Daybreak, Black/Metallic Gold/White/Black, 2020-10-26, The Wmns Daybreak 'Black Metallic Gold' emerges with an elevated look on its vintage running construction. The shoe's upper is built with a black mesh base overlaid by tonal leather at toe and heel for support. The heel patch Swoosh and leather tongue tag accent the look in metallic gold with all three elements including a tumbled build. Underfoot a white foam midsole provides cushioning and contrast giving way to a waffle rubber outsole for traction.
Nike Sock Dart Independence Day White, Nike, 686058-111, 130, 180, 220, 110, 6374fd7903a96e36ed3d3c3f, Nike Sock Dart, White/White, 2015-06-25, The Sock Dart SP 'Independence Day' released as part of a pack of USA-inspired colorways for Independence Day. Featuring a white knit and mesh upper the fit is supported by a TPU midfoot strap and a tonal heel counter. The branding adds hits of contrasting black with more black on the heel of the grooved outsole.
Nike React Element 55 Black Solar Red, Nike, BQ6166-002, 130, 175, 109, 70, 6374fd7903a96e36ed3d3c40, Nike React Element 55, Black/Solar Red-Cool Grey, 2018-09-29, The Nike Women’s React Element 55 ‘Solar Red’ shoe features Solar Red on the Swoosh branding and outsole standing out in contrast to its matte dark grey upper. The React Element 55 was designed with the silhouette of the React Element 87’s hybrid lifestyle and running shoe in mind; the opaque finish of the React Element 55 is the only notable distinguishing factor between the two. The casual sneaker retains the same soft feel React midsole and comfortable slip-on design as its antecedent.
Nike Free Run 5.0 Black White (W), Nike, CZ1891-001, 100, 44, 39, 39, 6374fd7903a96e36ed3d3c42, Nike Free Run 5.0, Black/Dark Smoke Grey/White, 2021-07-01, Sporting a classic two-tone look the Wmns Free Run 5.0 Next Nature 'Black White' is a flexible running shoe. The low-profile silhouette emerges with a sock-like upper in ventilated knit textile finished in black and sporting a textured surface. Screen-printed Swoosh branding marks the side wall contrasting the look in white while a heel pull-loop is included for easy on and off. Underfoot the white foam midsole includes laser-cut flex grooves for flexible traction.
Nike React Element 55 Coastal Blue, Nike, CU1466-400, 130, 259, 83, 83, 6374fd7903a96e36ed3d3c48, Nike React Element 55, Coastal Blue/White/Cerulean/Green Abyss, 2020-11-02, Featuring a series of blue hues the React Element 55 'Coastal Blue' is a lifestyle runner with retro inspiration. The shoe's upper is built with textile bolstered by no-sew overlays and stabilized by a TPU heel counter. The floating eyestay includes bar tacks to add to the aesthetic while internal webbing straps support the lacing system. Underfoot a React foam midsole provides cushioning with rubber pods on the outsole for traction.
Nike Roshe Run Cortez Forrest Gump, Nike, 806952-164, 80, 286, 408, 408, 6374fd7903a96e36ed3d3c4c, Nike Roshe Run, White/Varsity Red-Game Royal, 2015-06-18, A hybrid silhouette the Roshe Cortez NM SP 'Forrest Gump' combines the upper of the Cortez and tooling of the Roshe while sporting the famous colorway featured on the Nike Cortez in Forrest Gump. The shoe's white leather upper is accented by a Varsity Red leather Swoosh while the collar is replaced by a padding-free deconstructed design with a fold-down tab. The Phylon midsole sports a Game Royal streak.
Nike Air Zoom Pegasus 38 Shield Black White, Nike, DC4073-001, 130, 87, 85, 85, 6374fd7903a96e36ed3d3c4e, Nike Air Zoom Pegasus 38 Shield, Black/Platinum Tint-Dk Smoke Grey, 2021-11-05, Delivering a neutral colorway to a performance running shoe made for rough weather is the Nike Air Zoom Pegasus 38 Shield 'Black Dark Smoke Grey.' Water-repellent black mesh is utilized on the upper with tonal no-sew skins and accented with reflective detailing. The insulated tongue is designed to keep moisture and debris out of the shoe with a React foam midsole with forefoot Zoom Air cushioning and a Storm-Tread rubber outsole featured on the bottom.
Nike Air Presto South Korea (2020) (TD), Nike, CW7461-100, 65, 115, 110, 110, 6374fd7903a96e36ed3d3c4f, Nike Air Presto, White/Black-Red Orbit-Metallic Gold, 2020-05-08, The Air Presto TD 'South Korea' is a toddlers' shoe that pays tribute to the South Korean national team. The shoe's stretchy textile upper sports a series of tiger stripes throughout its construction overlaid by a semitranslcuent lacing cage in red on the lateral side and blue on the medial. The heel panel sports the Korean flag while a gold heel pull-loop is included for easy on and off.
Nike React Element 55 White Desert Ember (W), Nike, BQ2728-101, 130, 99, 80, 80, 6374fd7903a96e36ed3d3c51, Nike React Element 55, White/White/Ember Glow-Desert Ore, 2019-03-21, The Wmns React Element 55 'White Desert Ember' puts vibrant accents on its performance running construction. The shoe's white synthetic upper is accented by Desert Ore on the Swoosh heel lining and underneath the eyestay. Ember Glow appears on the eyestay and heel while underfoot the React foam midsole includes Ember Glow traction pods that climb up the forefoot and heel.
Nike Air Presto Unholy Cumulus, Nike, 789870-181, 130, undefined, 250, 250, 6374fd7903a96e36ed3d3c58, Nike Air Presto, White/Skylight-Black-Oriental Poppy, 2015-08-07, The Nike Air Presto ‘Unholy Cumulus’ brings back one of silhouette’s original colorways from 2000. The vibrant color scheme pairs a seafoam midfoot cage with a breathable mesh upper in white. The same hues are applied to the sneaker’s lightweight phylon midsole which is accented with mini Swoosh in contrasting red. A matching red Nike Swoosh adorns the toe box.
Nike Air Presto Mid Obsidian Black, Nike, AA0868-005, 140, 1400, 94, undefined, 6374fd7903a96e36ed3d3c59, Nike Air Presto Mid, Black/Black-Obsidian, 2017-03-23, The mid-top build of the NikeLab Air Presto Mid SP 'Obsidian' puts Nike's signature dark blue on the forefoot of the running silhouette. The mesh upper transitions to black at the heel while two zip closures help secure the fit. The usual TPU overlays at the heel and lacing system provided further support while a compression-molded Phylon midsole provides cushioning.
Nike Flyknit Racer Orange Dark Grey (2016), Nike, 526628-810, 150, 200, 180, 180, 6374fd7903a96e36ed3d3c5b, Nike Flyknit Racer, Total Orange/White-Dark Grey, 2016-05-10, The Flyknit Racer 'Total Orange' 2016 emerges with a contrasting colorway that works a mix of Total Orange and Dark Grey into its Flyknit upper. Contrasted by a solid black Swoosh on the side wall and collar 3M reflective detailing adds a flash throughout. Flywire cables support the fit as does the white Phylon tooling underfoot.
Nike Air Presto Ultra Flyknit Black (W), Nike, 835738-001, 150, 482, 182, 182, 6374fd7903a96e36ed3d3c5f, Nike Air Presto Ultra Flyknit, Black/Black, 2017-07-01, The classic running design of the Air Presto gets converted into a modernized mid-top with the Wmns Air Presto Flyknit Ultra 'Black.' The upper emerges with a black Flyknit construction supported by an external lacing cage and heel counter while the Ultra midsole is designed to be lightweight. The Air Presto outsole pattern provides traction.
Nike Epic React Flyknit Copper Flash, Nike, AQ0067-800, 150, 150, 85, 85, 6374fd7903a96e36ed3d3c60, Nike Epic React Flyknit, Copper Flash/Black-Flash Crimson-Moon Particle, 2018-09-22, Epic React Flyknit's ‘Copper Flash’ edition flaunts a vibrant Flyknit construction overlaid with a red and orange gradient on the sock-like upper that wraps the foot. The shoe rests on a React midsole that encourages propulsion while the translucent outsole displays a series of pink and purple tones for contrast.
Nike Air Huarache Gripp Black Team Orange, Nike, AO1730-001, 140, 228, 125, 125, 6374fd7903a96e36ed3d3c62, Nike Air Huarache Gripp, Black/Team Orange-White, 2018-11-08, A reboot of the classic runner created by Tinker Hatfield in the early 90s the Air Huarache Gripp utilizes a heightened collar with a neoprene bootie application while ditching the traditional laces for a toggle fastening system. The Team Orange hues up above are contrasted with a black midsole and underlays while the external heel counter is fortified with an ankle strap for support.
Nike Flyknit Trainer White Black (2012), Nike, 532984-100, 150, 375, 1036, 361, 6374fd7903a96e36ed3d3c64, Nike Flyknit Trainer, White/Black-White, 2012-07-01, This is the Nike Flyknit Trainer's initial October 2012 release presented in the traditional black and white colorway. The adaptive Flyknit upper which offers lightweight breathability displays black and white construction in the forefoot region supported by strong white on the heel. Contrasting black Flywire wires provide a lockdown fit while responsive Zoom Air cushioning is provided by a two-tone midsole.
