shoeName, brand, styleID, retailPrice, lowestResellPrice_StockX, lowestResellPrice_Goat, lowestResellPrice_flightClub, id, silhoutte, Colorway, releaseDate, description
Nike Air Force 1 Low Swarovski Retroreflective Crystals Black (W), Nike, CV7668-001, 450, 349, 229, 229, 6374fd9a03a96e36ed3d477c, Nike Air Force 1 Low, Black/Black/Black, 2021-12-02, Giving a luxe makeover to the classic shoe is the Swarovski x Nike women's Air Force 1 LXX 'Black.' A modular four-piece shroud is secured with functional screws and studded with 228 Swarovski crystals on the black leather upper. Each piece is made exclusively for Nike and features an unfaceted retroreflective finish. It's mounted on a matching black rubber cupsole with an Air-sole heel unit and a pivot-pint rubber outsole. A screwdriver is included to be able to customize.
Jordan 1 Mid Banned (2020) (PS), Jordan, 640734-074, 65, 100, 96, 96, 6374fd9a03a96e36ed3d4780, Jordan 1 Mid, Black/University Red-Black-White, 2020-11-13, The Air Jordan 1 Mid PS 'Banned' is a preschool iteration of the iconic Jordan Brand colorway. The shoe's upper is built with leather appearing in a classic mix of black and University Red with added University Red on the eyestay. Unlike its full-size counterpart a heel pull-loop is included to provide easy on and off while the usual perforations on the toe box provide breathability. Underfoot a white rubber midsole gives way to a concentric University Red rubber outsole for traction.
Jordan 1 Mid Milan, Jordan, CV3044-100, 130, 219, 227, 227, 6374fd9a03a96e36ed3d4781, Jordan 1 Mid, Sail/Light Bone-String-Shimmer, 2020-02-22, The Air Jordan 1 Mid 'Milan' released as part of the three-shoe City Pack. Inspired by the Italy's fashion capital the shoe's pastel colorway is drawn from the city's gothic architecture. The overlays sport varying textures while a leather MLN hang-tag completes the thematic look. The classic tooling includes Air in the heel of the midsole.
Nike Air Max 1 Parra (2018), Nike, AT3057-100, 150, 430, 374, 374, 6374fd9a03a96e36ed3d4784, Nike Air Max 1, White/Multi-Color, 2018-07-21, After decades of collaborations between Amsterdam-based artist Piet Parra and Nike this July 2018 release celebrates Parra and Nike's reunion on yet another Air Max 1. With a track jacket and Zoom Spiridon the shoe features bright and colourful pieces from the artist inspired by the landscape in the Netherlands and his love of visual pop culture.
Jordan 1 High FlyEase Turf Orange, Jordan, CQ3835-008, 140, 143, 119, 110, 6374fd9a03a96e36ed3d4785, Jordan 1 High FlyEase, Black/Turf Orange/White, 2021-04-24, The Air Jordan 1 High FlyEase 'Turf Orange' displays a new iteration of the legendary shoe design redesigned in Black and Turf Orange. Its upper spotlights a leather base with overlays and the standard Wings’ Logo. On the upper a Swoosh emphasizes the design with a nylon contstructed tongue. The midsole is built on top of a rubber outsole with a circular build for traction.
adidas Ultra Boost 1.0 Burgundy, adidas, AF5836, 180, 87, 86, 86, 6374fd9a03a96e36ed3d4787, adidas Ultra Boost 1.0, Burgundy/Maroon, 2015-09-09, The adidas Ultra Boost 1.0 appears in its sock-like Primeknit construction with a burgundy colorway. On the tongue branding faded orange accents are present while the white midsole Boost provides a smooth ride. An extra orange hit appears in the underfoot torsion bar.
Nike Air Max 1 Tokyo Maze, Nike, CI1505-001, 150, 122, 109, 109, 6374fd9a03a96e36ed3d4788, Nike Air Max 1, White/Black-Multi-Color, 2019-04-13, Released as part of the Nike: On Air contest that gave people a chance to give people to create their on Air Max models the Air Max 1 'On Air: Tokyo Maze' was designed by Tokyo's Yuta Takuman. The shoe's black and white labyrinthine upper and vibrant laces are modeled after the city's subway system. Underfoot a solid black midsole houses a red Max Air unit in the heel which pays tribute to the Tokyo Tower.
Jordan 1 Low SB UNC, Jordan, CJ7891-401, 110, 430, 408, 408, 6374fd9a03a96e36ed3d478b, Jordan 1 Low SB, Dark Powder Blue/White, 2019-08-12, Nike tapped Eric Koston to create the Eric Koston x Air Jordan 1 Low SB 'Powder Blue' updating the iconic silhouette that Koston midssed out on as a kid. The low-top emerges with a white leather upper overlaid by Dark Powder Blue on the toe eyestay Swoosh and heel. A classic 'Wings' logo emerges on the heel while the inside of the tongue sports Koston's signature. Air cushioning and a concentric outsole support the fit underfoot.
Jordan 1 Retro Chicago (2015), Jordan, 555088-101, 160, 1124, 1292, 1292, 6374fd9a03a96e36ed3d478c, Jordan 1 Retro, White/Varsity Red-Black, 2015-05-30, The Air Jordan 1 Retro High OG 'Chicago' 2015 colorway features full-leather uppers in Bulls team colors. The 'Chicago' was first retroed in 1994 and stayed true to the 1985 design. Further retros were released in 2013 with small changes to the design and again in 2015 with the original branding details: the Nike Air logo on the tongue and the original clean heel without the Jumpman logo.
Jordan 1 Retro Top 3, Jordan, 555088-026, 160, 452, 549, 540, 6374fd9a03a96e36ed3d478d, Jordan 1 Retro, Black/Varsity Red-Varsity Royal, 2016-11-28, Nike merged three original Air Jordan 1 colorways (Bred Chicago and Royal ) into a fresh colorway in 2016 known as the 'Top 3'. With the Wings logo on the ankle and the Nike Air branding on the insole and tongue the sneaker comes in mismatched' color panels and outsoles while remaining true to the original design. 'Top 3' also refers to Jordan being drafted third overall in the NBA draft.
Nike Air Force 1 LX Reveal Black Swoosh (W), Nike, CJ1650-100, 110, 148, 89, 89, 6374fd9a03a96e36ed3d4790, Nike Air Force 1 LX, White/White-Multi-Color, 2020-04-25, The Wmns Air Force 1 Low LX 'Tear Away' emerges with a wear-away design. As a result the toe box sports 'Tear Here' and removing the top layer reveals a series of vibrant hues. The Swoosh also sports a design that plays to the theme while underfoot Air in the midsole provides cushioning. The shoe released in packaging with instructions.
Jordan 1 Retro Black Toe (2016), Jordan, 555088-125, 160, 550, 589, 250, 6374fd9a03a96e36ed3d4791, Jordan 1 Retro, White/Varsity Red/Black, 2016-11-05, One of the initial Air Jordan 1 line colorways the 'Black Toe' Air Jordan 1 Retro grew in popularity after being featured in several Nike promotional campaigns (including the picture inspired by the Jordan logo itself). Surprisingly however Jordan only wore this colorway in a couple of games improving its popularity.
Nike Air Force 1 React White Light Bone, Nike, CQ8879-100, 120, 250, 236, 200, 6374fd9a03a96e36ed3d4794, Nike Air Force 1 React, White/Light Bone-Sail-Rush Coral, 2020-05-08, The Air Force 1 React QS 'White Ice' brings a neutral look to its hybrid construction. Built with textile the upper is highlighted by reflective detailing throughout while an exaggerated eyestay adds to the aesthetic. Underfoot a drop-in React footbed works with Air in the midsole to provide cushioning giving way to a Rush Coral outsole for traction.
Jordan 1 Retro High Not for Resale Varsity Red, Jordan, 861428-106, 160, 681, 792, 792, 6374fd9a03a96e36ed3d4796, Jordan 1 Retro High, Sail/Black-Varsity Red, 2018-11-07, The Air Jordan 1 Retro High OG NRG ‘Not For Resale’ features bold messages printed across the upper and midsole. They include ‘No Photos’ embroidered across the heel of the left and right shoe ‘Wear Me’ across the tongues and ‘Please Crease’ stamped on each toe box. The printed phrases are used to enhance classic color blocking that stands out against a white leather base with contrasting black overlays and a burst of Varsity Red around the collar.
Nike Air Force 1 Low Shadow Triple Black (W), Nike, CI0919-001, 110, 92, 93, 93, 6374fd9a03a96e36ed3d4797, Nike Air Force 1 Low Shadow, Black/Black-Black, 2019-10-03, The women’s Air Force 1 Shadow 'Triple Black' dropped in 2019 as part of a new wave AF1 models intended to shift the design paradigm of the classic Nike silhouette from a female perspective. This pair features an all-black layered upper that features doubled-up detailing on the Swoosh eyestay heel tab and mudguard. A slightly heightened foam midsole is supported by a cored-out rubber outsole.
Nike Air Force 1 React White Black Red, Nike, CD4366-100, 120, 127, 98, 98, 6374fd9a03a96e36ed3d479a, Nike Air Force 1 React, White/Black-University Red, 2020-01-17, Part of Nike's D/MS/X line the Air Force 1 React 'D/MS/X' is a hybrid take on the basketball classic. The shoe's leather upper includes a mesh quarter panel with an oversized Swoosh contrasting the side wall. A wavy eyestay adds to the aesthetic while perforations on the toe box provide breathability. Underfoot the midsole incorporates drop-in React foam in place of the usual Max Air with Ramp Air in the heel.
Jordan 1 Retro Shattered Backboard, Jordan, 555088-005, 160, 1100, 1200, 999, 6374fd9a03a96e36ed3d47a1, Jordan 1 Retro, Black/Starfish-Sail, 2015-06-27, By throwing down a monstrous dunk while wearing an orange black and white uniform Michael Jordan broke a backboard during a Nike Europe tour in 1985. A 2015 Air Jordan 1 'Shattered Backboard' was released to commemorate the moment and uniform. This sneaker maintains the branding of black laces and Nike but swaps the orange toe box and black around the white toe and tongue.
adidas Ultra Boost DNA 1.0 Aqua ZX 8000, adidas, H05263, 180, 82, 70, 70, 6374fd9a03a96e36ed3d47a5, adidas Ultra Boost DNA 1.0, Aqua/Aqua-Yellow, 2021-04-08, Drawing from the 1988 runner the UltraBoost 1.0 DNA 'ZX 8000' emerges with an OG-style colorway. Featuring a 2015 UltraBoost-style Primeknit upper the vibrant look includes a Three-Stripes lacing cage for support with an external heel counter offering stability. Suede overlays the forefoot to add to the ZX 8000 aesthetic while underfoot tonal full-length Boost provides cushioning working with a Torsion bar for stability and a Continental rubber outsole for traction.
Nike Air Foamposite One Light Smoke Grey (GS), Nike, CU1054-001, 180, 104, 75, 75, 6374fd9a03a96e36ed3d47a6, Nike Air Foamposite One, Light Smoke Grey/White-Blue Fury, 2020-04-04, A kids'-exclusive look the Little Posite One GS 'Rainbow Pixel' features a subtly vibrant look. The shoe's signature Foamposite upper includes an iridescent sheen throughout complemented by grey nubuck trim on the collar and eyestay. Underfoot the midfoot shank sports a rainbow graident to bring further color to the design.
Nike Air Force 1 Low '07 LV8 Sashiko (W), Nike, DD5401-492, 110, 160, 185, 185, 6374fd9a03a96e36ed3d47a7, Nike Air Force 1 Low '07 LV8, Navy/Sail/Navy, 2021-02-02, Inspired by traditional Japanese embroidery the Wmns Air Force 1 Low '07 LV8 'Sashiko' emerges with a patchwork-style upper in place of the usual leather build. The classic basketball silhouette includes a paneled construction on the upper incorporating a navy woven checkboard pattern white and black knit and white suede on the eyestay heel patch and Swoosh branding. The heel patch and lace deubré add gold Japanese characters to the look with further characters visible through the translucent rubber outsole underfoot.
Jordan 1 Retro High Satin Shattered Backboard (W), Jordan, AV3725-010, 160, 410, 400, 400, 6374fd9a03a96e36ed3d47aa, Jordan 1 Retro High, Black/Black-Starfish-Sail, 2018-05-05, Before Michael Jordan’s exploits made him an all-time NBA great he famously shattered a backboard during a 1985 exhibition game in Italy. Nike went on to commemorate the moment with the ‘Shattered Backboard’ colorway. The Wmns Air Jordan 1 Retro High OG ‘Satin Shattered Backboard’ brings that look to a women’s exclusive shoe. Constructed with full-grain leather and low-shine satin the upper is finished in a mix of black Starfish and Sail that recreates the look of the uniform Jordan wore during that game. The lining also features black Satin while the rubber outsole is finished in Starfish.
Nike Air Force 1 Low LXX Toasty (W), Nike, DH0775-200, 120, 70, 59, 59, 6374fd9a03a96e36ed3d47ac, Nike Air Force 1 Low LXX, Rattan/Black-Pecan-Summit White, 2021-11-05, Showcasing a fall palette on an updated build made for colder weather is the Nike women's Air Force 1 '07 Low LXX 'Toasty.' Lined in warm fleece the paneled upper is made from quilted textile in brown tan and orange hues. A black synthetic suede Swoosh is featured with a woven tongue tag marked with Nike's pinwheel logo symbolizing the shoe's made of at least 20% recycled materials by weight. On the bottom of the low-top is a white rubber cupsole with Nike Air cushioning encapsulated in a foam wedge.
On The Roger Pro Kith White Ivory Black, On, 48.98194, 200, 312, 350, undefined, 6374fd9a03a96e36ed3d47ae, On The Roger Pro, White/Ivory/Black, 2022-08-29, DISCLAIMER: There is manufacturer variance in this product. Not all pairs include the small red flag on the lateral side of shoe.
Jordan 1 Mid SE Fearless Melody Ehsani (W), Jordan, CQ7629-100, 130, 783, 719, 719, 6374fd9a03a96e36ed3d47af, Jordan 1 Mid SE, Sail/Obsidian-Multi-Color, 2019-11-15, The Melody Ehsani x women’s Air Jordan 1 Mid 'Fearless' is a collaborative release that showcases the signature style of the Los Angeles-based designer. In addition to mismatched coloring between the left and right shoe the sneaker features a large gold watch dubrae and a hand lettered quote on the midsole that reads 'If you knew what you had was rare you would never waste it.'
Jordan 1 Mid Signal Blue (TD), Jordan, BQ6933-402, 55, 108, 79, 79, 6374fd9a03a96e36ed3d47b9, Jordan 1 Mid, Signal Blue/Black-White, 2021-01-01, A toddlers' shoe the Air Jordan 1 Mid SE TD 'Signal Blue' features a University of North Carolina-style colorway. The shoe's upper is built with a white leather base overlaid by Signal Blue patent leather matched by the stitching on the Swoosh. Black contrast emerges throughout while a heel pull-loop has been added for easy on and off. Underfoot a white foam midsole provides cushioning with a black rubber outsole included for traction.
