,qid,docid,docno,rank,score,text,shoeName,query,relevance score
2221,6,3028,6374fd4703a96e36ed3d19c8,35,4.799565168,The Gyakusou x ZoomX Vaporfly NEXT% 'University Red Blue' was made with the help of Jun Takahashi's Tokyo-based running crew. The shoe's upper is built with semitranslucent FlyWeave with no-sew synthetic overlays supporting the fit finished in University Red and Blackened Blue. A knit collar further bolsters the design with 'Undercover Lab' branding marking the medial side and 'Gyakusou International Running Association' on the lateral while underfoot a ZoomX foam midsole provides cushioning. A carbon-fiber spring plate in the tooling adds energy return to the build.,Nike ZoomX Vaporfly Next% Gyakusou Red,I need a pair of carbon plated shoes,5
2222,6,291,6374ff4bc30ceb3748b4843e,36,4.789782334,The adidas Futurecraft 4D FF ‘White’ places the spotlight on its lattice-like midsole in Ash Green developed by using light and oxygen through an innovative process called Digital Light Synthesis which eliminates the need for prototyping molds. Up top a breathable Primeknit build in white is accented by tonal three-stripes and contrast stitch detailing.,adidas FutureCraft 4D White Ash Green (F&F),I need a pair of carbon plated shoes,0
2223,6,331,6374ff4bc30ceb3748b484bb,37,4.789782334,The adidas Futurecraft 4D FF ‘White’ places the spotlight on its lattice-like midsole in Ash Green developed by using light and oxygen through an innovative process called Digital Light Synthesis which eliminates the need for prototyping molds. Up top a breathable Primeknit build in white is accented by tonal three-stripes and contrast stitch detailing.,adidas Futurecraft 4D White Ash Green,I need a pair of carbon plated shoes,0
2224,6,1017,6374ff50c30ceb3748b487ef,38,4.754093819,The sleek silhouette of the women's Air Jordan 14 Retro Low 'Shocking Pink' gets an energetic makeover. It features a bold shade of fuchsia which is applied to the shaggy suede upper with a black Jumpman badge on the lateral side. Matching black is on the collar tongue and Phylon midsole with the 14's toothy detailing in a bright red hue. The forefoot and heel have encapsulated Zoom Air cushioning units while a carbon fiber shank plate in the midfoot gives more stability. The shoe is built on a translucent pink rubber outsole with a herringbone traction pattern.,Jordan 14 Retro Low Shocking Pink (W),I need a pair of carbon plated shoes,5
2225,6,3053,6374fd9603a96e36ed3d4041,39,4.678708511,Released in 2014 the Air Flightposite 2014 'Carbon Fiber' brings back a popular colorway of the silhouette. The simple look features a black carbon fiber upper with neoprene accents on the collar and eyestay while contrasting white emerges on the branding. The shoe's zippered closure opens up to reveal traditional laces.,Nike Air Flightposite Carbon Fiber (2014),I need a pair of carbon plated shoes,5
2226,6,934,6374ff50c30ceb3748b48752,40,4.665564838,Available for grade school sizes the Air Jordan 12 Retro GS 'Royalty' features a new take on the shoe's original 'Taxi' colorway from 1996. The mid-top features a stitched white leather upper with black lizard-textured mudguards and metallic gold eyelets. The tongue features matching gilded accents on the embroidered Jumpman logo and a small overlay on the lateral side with debossed 'Jumpman' lettering. It has a phylon midsole full-length Zoom Air unit and carbon fiber shank plate. It's built on a herringbone-tread rubber outsole.,Jordan 12 Retro Royalty Taxi (GS),I need a pair of carbon plated shoes,5
2227,6,864,6374ff50c30ceb3748b486c8,41,4.482587651,Adding a spring-ready two-tone palette with color blocking similar to the original 2001 release is the women's Air Jordan 11 Retro Low 'Pure Violet.' Rope laces go through webbing eyelets to secure a white ballistic mesh upper with a glossy patent leather overlay in a pastel lavender hue. The white Phylon midsole features full-length Nike Air cushioning and is supported by a carbon fiber spring plate and a translucent rubber outsole.,Jordan 11 Retro Low Pure Violet (W),I need a pair of carbon plated shoes,5
2228,6,480,6374fd7403a96e36ed3d3655,42,4.395304079,Kicking off a long-term creative partnership between the Italian menswear label and American sportswear brand is the Stone Island x New Balance FuelCell RC Elite 'White.' This performance running shoe features a full-length carbon fiber plate and a propulsive FuelCell Foam midsole with textured sidewalls with a subtle cream finish. The neutral hue is repeated on the upper with tearaway detailing revealing an ultra-breathable mesh underlay with mismatched branding on the vamp. Stone Island's red compass logo is on the left shoe with the New Balance logo on the right with the same symmetry in the tongue with inscribed text reading 'Stone Island Product Research' and 'Tokyo Design Studio',New Balance FuelCell RC Elite v2 SI Stone Island TDS,I need a pair of carbon plated shoes,5
2229,6,357,6374ff4bc30ceb3748b48548,43,4.38733465,Made with at least 50% recycled content by weight and adding pastel accents is the Nike Zoom Alphafly Next Nature 'Rawdacious.' The upper is made out of breathable textile rendered in Flat Pewter with soft pink detailing on the tongue and collar with layers of processed TPU that's formed with an innovative 3D printing technology dubbed Nike Flyprint. On the bottom is lightweight cushioning with a combination of a carbon fiber spring plate and ZoomX foam midsole with two visible Zoom Air units under the forefoot.,Nike Zoom Alpha Fly Next Nature Flat Pewter,I need a pair of carbon plated shoes,5
2230,6,689,6374fd6e03a96e36ed3d34cb,44,4.344504228,The Futurecraft 4D 'Black Carbon' is a blacked-out take on the modern performance runner. Built with Primeknit the shoe's upper appears entirely in black with subtle contrast provided by the Carbon Three-Stripes on the side wall. White adidas branding on the tongue tag adds further contrast while underfoot a 3D-printed midsole designed through 17 years of data provides cushioning. A Continental rubber outsole is included for traction.,adidas Futurecraft 4D Carbon,I need a pair of carbon plated shoes,0
2231,6,1685,6374fd8803a96e36ed3d3d61,45,4.307029456,The Wmns UltraBoost 4.0 'Carbon Mint' emerges with a vibrant accent on an otherwise-neutral look. The shoe's upper features a Primeknit mesh construction that works a mix of Raw White and Carbon into its build with solid Raw White on the Three-Stripes lacing cage. A Clear Mint heel counter provides stability giving way to a white Boost midsole for cushioning. A Stretchweb outsole provides traction.,adidas Ultra Boost 4.0 Carbon Clear Mint (W),I need a pair of carbon plated shoes,0
2232,6,2400,6374fd9a03a96e36ed3d47ae,46,4.3027098,DISCLAIMER: There is manufacturer variance in this product. Not all pairs include the small red flag on the lateral side of shoe.,On The Roger Pro Kith White Ivory Black,I need a pair of carbon plated shoes,5
2233,6,979,6374ff50c30ceb3748b487a3,47,4.164214729,Based on the silhouette that Jordan himself wore when he clinched his sixth and final NBA championship is the Air Jordan 14 Retro 'Winterized.' It features a vacuum-molded upper made from water-resistant suede and finished in a rustic shade of Archaeo Brown. Colliding hits of Chile Red are added to the laces and color-matched branding elements with a Jumpman badge on the lateral side and 'Jordan' inscribed on the tongue. It's built on a two-tone white and black midsole and an underfoot supported by a carbon fiber shank plate and a herringbone-tread rubber outsole.,Jordan 14 Retro Winterized Archaeo Brown,I need a pair of carbon plated shoes,5
2234,6,978,6374ff50c30ceb3748b487a2,48,3.960029553,Combining bright accents with the influence of original color-blocking and materials is the Air Jordan 13 Retro 'Del Sol.' The white leather upper features dimpled overlays in matching white tumbled leather with a crimson Jumpman logo on the tongue and a green-tinged holographic cat eye on the lateral ankle. Yellow synthetic suede wraps the midfoot heel and lightweight Phylon midsole fitted with Zoom Air cushioning in the forefoot and heel. The mid-top is built on a black panther-paw outsole with herringbone rubber pods and a carbon fiber shank plate.,Jordan 13 Retro Del Sol,I need a pair of carbon plated shoes,5
2235,6,784,6374ff50c30ceb3748b48634,49,3.921225672,Bringing back the mid-top that Michael wore during his 1997 championship campaign is the 2022 edition of the Air Jordan 12 Retro 'Playoff.' It features an essential two-tone color scheme featuring radiating stitched lines on the black leather upper and lizard-textured overlays in a contrasting white finish. Metallic silver eyelets are molded on while color-popped crimson accents land on the Jumpman-embroidered tongue and webbing heel loop. Full-length Zoom Air cushioning is underneath with a carbon fiber shank plate and a rubber outsole with herringbone traction pods under the forefoot and heel.,Jordan 12 Retro Playoffs (2022),I need a pair of carbon plated shoes,5
2236,7,1450,637501761cb69837c65302bb,0,7.001814728,"Released on November 22 2014 to celebrate their fourth store location the BAIT x Brooke Chariot ""Centennial"" was available at BAIT Seattle on a first come-first served basis. As an extra incentive the first 100 people to purchase the shoes or a BAIT x K-Way jacket would be eligible to receive a free K-Way Klaude Klassic Jacket. Per usual BAIT also released a limited number of Centennial Brooks online through their online raffle system. Those selected were contacted with a private link to purchase the BAIT Centennials. Inspired by the Centennial Anniversary of Brooks the Centennial Chariots featured high-grade leather and pigskin suede on the upper in different hues of deep dark blue bluish-green and red. Cutting through the upper is the oversized Brooks logo in off-white giving it the look of a naturally aged white representative of the aging of the Brooks brand itself. ""Brooks"" is embossed on the rear heel tab and their signature labeling is present on the Chariot Centennial's tongue. The BAIT Centennials came with two pairs of waxed rope and two sets of waxed flat lace. Retailing at $120 the BAIT x Brooks Chariot ""Centennial"" was a simply yet sophisticated celebration of both Brooks' 100 anniversary and the beginning of the BAIT-Seattle story.",Brooks Chariot Bait Centennial,Brooks trainers,5
2237,7,1493,637501761cb69837c65302e6,1,5.611120368,Michael Kors Brooke Crossbody Bag Medium Light Cream Style Number 193599722405. Please note: A dust bag is not required or included for this item.,Michael Kors Brooke Crossbody Bag Medium Light Cream,Brooks trainers,0
2238,7,2240,6374fd4b03a96e36ed3d1ba9,2,4.244760596,The Air Trainer 1 PRM QS 'Superbowl' released to commemorate Super Bowl 50. The shoe's cracked upper emerges entirely in metallic gold including on the midfoot strap while the tooling appears in a more conventional black and white. A special graphic appears on the sockliner.,Nike Air Trainer 1 Super Bowl 50,Brooks trainers,0
2239,7,181,6374feabeae4ab372ce3e76d,3,4.080916638,Japanese brands ASICS and A Bathing Ape dropped this Bape x Gel Kayano Trainer in November 2015 alongside the Gel Lyte 5 colorway featuring the signature BAPE Desert Camo pattern on the bottom brown panels of suede overlays and the Tiger stripes in the lacing scheme.,ASICS Gel-Kayano Bape Brown Camo,Brooks trainers,0
2240,7,1386,6374fd7803a96e36ed3d3bc5,4,4.029258675,A 2017 release the Flyknit Trainer 2017 'OG' recreates one of the silhouette's OG looks. Released in Europe a month before arriving in North America the shoe's simple two-tone look combines black and white throughouts its patterned Flyknit upper supported by Flywire cables and a Phylon midsole.,Nike Flyknit Trainer White Black (2017),Brooks trainers,0
